,title,pay_bracket,description
566,['Business Analyst'],['Na'],"['The speed of change is throwing traditional business methods into question and disrupting the relevance of entire industries. Capgemini, a global leader in consulting, digital transformation, technology and engineering services, is at the forefront of innovation and well placed to address opportunities for our clients in the evolving world of cloud, digital and platforms. Building on its strong 50-year heritage and deep industry-specific expertise, Capgemini enables organisations to realise their business ambitions through an array of services from strategy to operations. Capgemini is driven by the conviction that the business value of technology comes from and through people. Today, it is a multicultural company with over 270,000 team members in almost 50 countries. With Altran, the Group reported 2019 combined revenues of EUR 17 billion. Learn more about us at www.capgemini.com.\n\nLet\'s talk about the team:\nAt Capgemini we are proud of our diverse team of professionals providing the right expertise to our clients in all aspects of the projects we deliver. We work with an impressive range of clients globally to assist them in delivering their business outcomes with an emphasis on innovation and progressive technology.\n\nLet\'s talk about the role and responsibilities:\n\nConducting a detailed business analysis, outlining problems, opportunities and solutions for a business.\nUnderstanding the life cycle of various processes within business and support teams and performing an impact analysis on various systems, data and processes involved.\nModelling business processes and identifying opportunities for process improvements.\nCreating process documents for newly implemented process and conducting a training session for operational users.\nRunning the support data processes for Support teams and identifying opportunities for process improvements.\nManaging and maintaining reporting dashboards for various business processes, presenting the dashboards to key stakeholders.\nSupporting business transition and helping to establish change.\nSupport business team\'s data requirements in their business initiatives.\nUnderstanding end-to-end processes, while performing specific support tasks.\n\nLet\'s talk about your qualifications and experience:\n\n5+ years experience in the Banking & Finance industry and/or compliance projects\nExperience across enterprise delivery, release process, risk engagement, change management etc\nExperience with the Atlassian suite (Jira + Confluence)\nBusiness process and work instructions documentation experience\nEffective Stakeholder Management, Critical Thinking, Problem Solving, Decision Making, Documentation & Writing Skills, Confident Presenter\nExperience writing user stories, defining acceptance criteria and working closely with engineers and testers to ensure a quality outcome\n\nLet\'s talk about what\'s in it for you!\nPassionate people are Capgemini\'s Ace of Spades - join us to discover a career that will challenge, support and inspire you. Working at Capgemini you\'ll find the rewards are more than just financial. You will work alongside some very smart and inspiring people on exciting projects and you will also enjoy incredible benefits. We offer flexible work practices and 40 hours of self-development every year with a huge selection of learning opportunities to choose from.\nAs ""Architects of Positive Futures"", Capgemini actively supports the community in 3 ways:\nDiversity and Inclusion - we believe diversity of thought fuels excellence and innovation, which is why we positively encourage applications from suitably qualified candidates regardless of their gender identity, ethnicity, sexual orientation, religion, ability, intersex status or age. To support our commitment to diversity and inclusion, we celebrate special events and days of significance that are important to our employees such as Diwali, Bastille Day, Pride, IDAHOBIT, IWD and International day of people with Disabilities. Our Employee Resource Groups Women@Capgemini and OutFront support the grassroots passion of employees to drive our diversity agenda and effect change.\nDigital inclusion - at Capgemini we are using our skills to drive social impact initiatives focusing on helping society address the impact of the digital and automation revolution. We also provide employees with opportunities to give back to the community through charity projects and volunteer days.\nEnvironmental Sustainability - Capgemini joined the CDP\'s (Carbon Disclosure Project) prestigious ""A list"" for its commitment to the Net-Zero economy. We are focusing on helping our clients transform towards more sustainable business models and committing to reduce our own carbon emissions (GHG) by 20% per employee by 2020.\nRecognised by Ethisphere as one of the World\'s Most Ethical Companies for the last 8 years in a row, ethics and values are at the heart of Capgemini\'s corporate culture and business. Embedded in our DNA, our seven values - Honesty, Boldness, Trust, Team Spirit, Freedom, Fun and Modesty - have remained the same since company inception in 1967. To see how we bring these values to life, click here to listen to some of our employee\'s stories.\nCome join us, bring your whole self to work, create new possibilities for you, your customers and your community and help us to be Architects of Positive Futures.\n\nPlease note unsolicited resumes from employment agencies or other third parties will not be considered.\n#LI-SR1']"
567,['Systems Analyst'],"['$68,000 a year']","['Line of Service\nAssurance\nIndustry/Sector\nNot Applicable\nSpecialism\nAssurance\nManagement Level\nAssociate\nJob Description & Summary\nWith PwC, you’ll ignite a meaningful career while being supported by a flexible working culture, innovative learning and development opportunities and progressive policies and benefits, such as 18 weeks paid parental leave for mums, dads and foster carers (no minimum service!)\nWhat will you create?\nYou’ll help Australian businesses, not-for-profits and governments create value and improve the way they work. From digitising healthcare, to creating smarter cities and igniting our start-up industry, together we build trust in society and solve important problems.\nTrust and Risk bring this to life by helping clients to protect and strengthen every aspect of their business; from people to performance, systems to strategy and business plans to business resilience.\nAs an Systems Analyst our Technology Risk team your impact will be seen by:\nBeing responsible for anticipating and identifying risks and raise issues with line management to support our commitment to risk and quality.\nPreparing and reviewing of financial statements\nAnalysing and documenting of internal controls and control Environments\nKnowing all aspects of audit and statutory reporting\nAbout you\nYou have a background in a technology controls environment and are skilled in IT general control (ITGC) reviews, automated controls, system-generated reports, internal audits and service organisation controls reports. You hold an understanding of the complexity around technology issues and how to solve them from strategy to execution.\nPassionate about being at the forefront of change, you’re ready to help our Risk Assurance practice transform how risk is perceived and capitalised on.\nYou’re collaborative and enjoy working in an innovative environment. You’re a problem solver by nature and want to join a firm that values the kind of people who reimagine the possible for their clients and stakeholders. Most importantly, you act with integrity and show care for the people you work with.\nLife at PwC\nOur culture and benefits are something we’re proud of, and also the reason we’ve been named LinkedIn’s #1 Australian workplace. With PwC, you’ll belong to an inclusive community where differences are both embraced and the underlying driver in everything we create together.\nWe empower you with the technology, coaching, flexibility and trust needed to make a meaningful difference, while supporting you in bringing your whole self to work each day. We’re committed to building and maintaining a diverse workforce because we know it’s only by working together that we can realise the potential of our people, clients and society around us.\nWe’re living this commitment through initiatives including our Reconciliation Action Plan to increase Indigenous employment and employee-led diversity networks promoting cultural, disability, LGBTI and gender equality. At our core we’re a people business, which means you’ll be supported not just in your professional development but your personal growth as well.\nWiona Court is the Recruitment Manager for the role. As the team experience high volumes of applications, we appreciate your patience to allow for a timely and fair process for all.\nWe welcome the opportunity to speak to candidates about our value proposition and recognition and reward approach. The minimum full time salary for this role is $68,000 including 9.5% Superannuation, however will be determined based on the skills and experience that the candidate brings. #LI-PWCLMT\nEducation (if blank, degree and/or field of study not specified)\nDegrees/Field of Study required:\nDegrees/Field of Study preferred:\nCertifications (if blank, certifications not specified)\nDesired Languages (If blank, desired languages not specified)\nTravel Requirements\nUp to 20%\nAvailable for Work Visa Sponsorship?\nYes\nGovernment Clearance Required?\nNo\nJob Posting End Date']"
568,['Financial Operations Analyst'],['Na'],"['The purpose of this role is to support the Manager Financial Operations and the broader Finance team on the operations, development and management of the Suburban Rail Loop project financial accounting and compliance requirements, building strong relationships to ensure financial analysis and operations support meet stakeholder requirements. The incumbent will be responsible for the day-to-day financial operations and the period-end financial activities, and work collaboratively with other members of the Finance team and project stakeholders to ensure the financial objectives of the Authority are achieved.\nWhy join us?\n\n\nAn emphasis on work / life balance\nHigh-performing team environment\nEqual opportunity employer\nPersonal & Professional development opportunities\nCommitted to safety & wellbeing\nTraining & development opportunities\n\nHow to apply\nPlease include a Cover Letter and CV. We want to know why you want to work for Suburban Rail Loop Authority, why you are interested in the role, and, taking into account the Key Selection Criteria as a whole, how your skills, knowledge, experience and qualifications are applicable to the role.\nApplications close 11:59 pm – Sunday 15th November 2020 Please note: appointment of successful applicants will be made subject to a satisfactory pre-employment conditions check.']"
569,['Data Analyst'],['Na'],"[""Requisition Title -\nData Analyst\nJob Number: - AUS121205\nDescription\n\nSenior Data Analyst/Pricing Manager\nRole Location: Melbourne\nRole Type: Data Analyst permanent\nAt ANZ our purpose is to shape a world where people and communities thrive and to achieve this, we need a talented Senior Data Analyst to join our Payments and Merchant Tribe. The Payments and Merchant Tribe's mission is to enable customers to pay and get paid more simply, reliably and cost-effectively.\nOur data analysts deeply understand the power of data to generate quality customer insights, manage information and identify trends to accelerate sound business decisions.\nYour skillset will enable you to source and interrogate data, working with a focus on the future, with an active understanding of industry trends to ensure capability development is aligned. You will influence strategic direction by translating insights into practical business recommendations, communicating team objectives and presenting data in digestible, logical and compelling ways.\nThis is a critical role within Payments & Merchant Services Tribe will have key responsibilities including:\nAnalysis and implementation of pricing changes in-line with scheme mandates and other strategic initiatives.\nDevelop understanding of merchant acquiring pricing structures and landscape.\nDevelopment of forecasting reports, models and insights to demonstrate portfolio impact of various pricing strategy and changes.\nData analysis and insights development to support all other strategic pricing, merchant and BAU initiatives.\nDesign and development of capabilities and tools to support the tribe with data and insights to enable agile and rapid response to merchant and pricing initiatives.\nProvide input and assist in systems design, development and testing for business initiatives.\nSupport and assist with data analysis and data extract requests across the tribe.\nPromote portfolio pricing standards and pricing opportunities with stakeholders.\n\nWhat will your day look like?\nAnalyse, review and implement pricing changes and ensuring the integrity and accuracy of data.\nLeverage data sets and develop insights to support various merchant acquisition, attrition and pricing initiatives.\nEnsuring adherence to ANZ legal, regulatory and other external compliance obligations through data and insights.\nSupporting business initiatives by providing input and support to system design and testing.\nDesign and develop processes, tools and capabilities to mitigate and eliminate operational risks.\nPresenting data and insights to the broader team and tribe to enable data-driven decision making.\n\nWhat will be in your toolkit?\nAdvanced skills in SQL (Oracle PL/SQL, Teradata) and Excel\nStrong communication skills and adept at providing insights in business-friendly language.\nDomain experience in pricing and/or merchant acquiring preferable.\nFamiliarity with data visualisation/business intelligence tools (QlikSense) will be advantageous.\nDemonstrate a strong sense of accountability and attention to detail in delivering the outcome required by business.\nAbility to take a consultative approach in working with multiple stakeholders across various ANZ teams.\n\nAbout ANZ\nWe’re reinventing the way we do banking, and our community of collaborative, innovative thinkers who create human centred solutions are helping us get there. We’re responding faster to changing customer requirements, focusing on the things that matter and helping people achieve incredible things – be it buying their home, building a business or saving for things big or small.\nWe support our people by providing a range of flexible working options so they can work in the way that best suits them. We encourage you to talk to us about your need for flexibility and any adjustments you may require to our recruitment process or the role itself.\nWe’ll also offer you the opportunity to develop your career, working in a diverse and inclusive workplace where the different backgrounds, perspectives and life experiences of our people are celebrated and create a great place to grow, thrive and belong.\nInterested in joining us? Click Apply now, or visit www.anz.com/careers to find out more or view other opportunities.\nReference number: AUS121205\n\n#GD 4.2""]"
570,['Reporting Analyst – Melbourne'],['Na'],"['Req Number: KFINT15750\n\nLocation: Melbourne, Victoria\n\nPosted: 11/17/2020\n\nCategory: SOLUTIONS\n\nJob Type: Temporary\n\nAbout Us\nAt Korn Ferry we are passionate about what we do, the value we bring to our clients and the careers we provide our people. We pride ourselves on high quality execution, encourage a culture of ongoing career development and recognise performance and commitment.\n\nAs the global industry leader in high-impact recruitment solutions, we offer fully customised, flexible services to help our clients meet their talent and recruitment needs. Our focus on unlocking IP, relationships within the broader Korn Ferry group, the calibre of people and delivering excellence, help us to provide a compelling and competitive proposition.\n\nKorn Ferry provides its employees with a truly global opportunity to work with the best clients, as well as the best tools, technologies and expertise in the industry.\nAbout the role\nWe have an exciting opportunity for a Reporting Analyst to join our Westpac RPO team. This is a permanent opportunity based in Melbourne.\n\nThis role will be responsible for building and supporting reporting development for our Westpac RPO solution. The role will entail producing reports and dashboards by utilizing Tableau and Microsoft Excel.\n\nThis is an excellent opportunity for someone with a passion for gathering information from various sources and tools, transforming the information and building reports and dashboards and effectively presenting to key stakeholders. The role offers the opportunity to expand their knowledge and exposure within Korn Ferry, working our new RPO client, Westpac.\nAbout You\nTo be successful in this role, you will enjoy collaborating with teams across the business to seek information. You will enjoy working within a busy, fast-paced environment and will be action-oriented with have high levels of motivation. If you’re an expert at multitasking, working to tight timeframes and enjoy taking accountability for your work, then you will thrive in this role. Equally, you will be someone who deals well with ambiguity, isn’t afraid to try new things and has a solution focus to problem solving.\nIn addition, you will have:\n\ntwo years’ experience working in a hands-on data or reporting role, ideally in the HR or recruiting space;\ndevelopment experience building dashboards and visualisation solutions (preferably with Tableau, Oracle Recruitment Cloud and/or Taleo);\nexperience of data modelling techniques;\nextensive Excel skills;\nideally client facing data storytelling and presentation experience\n\nApply\nIf you have a passion for delivering a world class RPO solution and want to be part of an ever-growing team then we would love to hear from you.\nIf you currently work for Korn Ferry or one of our affiliates, you must be eligible to apply for a different position within Korn Ferry to use the Careers Site. If you accept such a position, your benefits programs and Human Resources policies may change. Please consult with your HR contact for the new position concerning application eligibility, benefit programs, and HR policies applicable to that position.']"
571,['Data Insights Analyst'],['Na'],"['Join the world leader in legal automation and legal innovation\nCome help us challenge the status-quo\nSimplify our metrics, help us dig into our data to deliver actionable insights\n\n\nThe Role:\n\n\nThe Data Insights Analyst manages and coordinates the activities to support data-driven decisions made by Plexus. You are the owner of the data layer ensuring the key metrics that drive growth are simple and that each team has access to these metrics on demand and has integrity.\n\n\nYou will have a passion and curiosity for developing, interpreting, and generating business insights to support the Plexus team in delivering 100% year on year growth.\n\n\nYou will work with teams to simplify the metrics and build beautiful visualizations of key metrics using Power BI and associated tools. As this is a new capability for the organisation you will need to drive the architecture of the data ecosystem and toolset selection.\n\nIn more detail you will:\nSupport the Plexus leaders to develop and simplify the key metrics that drive growth\nDefine the governance structure for data and work with stakeholders to define metrics and map business logic\nDevelop data models to report on key metrics to deliver insights and incorporate predictive analysis to support growth\nAnalyse data and provide internal and external customers with clearly communicated insights\nVisualise beautiful dashboards using Power BI.\nThink outside the current reporting and process. Leverage the existing or new tools to deliver innovative solutions\nCreate plans to extend and develop insights and observations. i.e. Challenge convention with data\nLearn new methods, techniques and advocate for new tools and explain the benefits to the team / business\nDesired Outcomes:\nCreate and manage a simple set of north star metrics for the business along with sub metrics for each team & product line\nCreate and manage our data governance framework incorporating data models with clear definitions agreed for each metric\nBuild beautiful reports/dashboards generated for Plexus and each of the teams\nEstablish a data partnering model with key stakeholders\nGenerate actionable insights and present to Senior Leadership Team\nCreate roadmap for data insights capability\nKey Capabilities:\nBuild data models and reports\nExperience in Power BI/Power Pivot\nVisualization and storytelling skills\nSAAS or Product business preferred\nData governance\nStakeholder management\nBusiness Analysis\nBest practice techniques\nCore Attributes:\nCurious\nStorytelling\nPragmatic\nProblem-solving ability\nSystematic and logical\nPassion for learning\nCommercial acumen']"
572,['Service Desk Analyst'],['Na'],"['Aesop has carefully cultivated a work environment in which our employees are constantly challenged to do their best. Our company is determinedly creative, intelligent and progressive, and nurtures these qualities by employing people who share our passionate interest in design, innovation, and incisive enquiry across all fields.\n\nOur organisational culture is entirely unique, distinguished by an uncommon blend of courtesy, cordiality and intellectual energy. We seek those who can bring a wealth of life experience and inspired ideas to our table.\n\nIn return, we provide comprehensive induction and training programmes, and encourage an inclusive culture that nurtures enduring professional relationships. We also appreciate the benefits that flow from our employees’ external pursuits.\n\nWe raise our bar high at Aesop and never lower it; this is one of the keys to our success and one of the many reasons why people wish to work here. If you would like to join Aesop, we invite you to peruse our current career opportunities.\nPurpose of the role\nWe are seeking a solution focused and personable Service Desk Analyst to assist with the support of critical ICT operational functions required by Head Office, Aesop Retail and Subsidiary locations. This full-time position will report through to the Service Desk Manager and is based in Collingwood.\nIn this position, you will be responsible for keeping software up to date and ensuring that Aesop software standards are maintained, provision and maintenance of hardware as well as providing ongoing technical support and BAU troubleshooting. You will also take a proactive role in the development of existing systems and new retail development at both Head Office and Aesop Retail stores. Contributing to administrative efficiencies and the implementation of new processes will also form part of this position.\nWhat we are looking for\nhold a relevant tertiary qualification, preferably in Computer Science or Information Systems;\nat least 1+ years’ experience in a similar role;\ndemonstrate unparalleled attention to detail and excellent organizational skills;\npossess a strong proactive work ethic, perseverance and flexibility;\nbe articulate, composed and a great communicator;\na willing to learn attitude;\nthrive on solving problems;\nbe patient and courteous.\nAesop provides a supportive and stimulating working environment and a commitment to developing our employees at all levels. If you are looking for the opportunity to evolve your career to the next level with a progressive and entrepreneurial Australian business, then apply now.']"
573,['Application Support Analyst'],['Na'],"[""\nMRI Software support experience essential\nMelbourne CBD location\nFantastic opportunity to build your career with a respected global organisation\n\nAbout us:\nAt Knight Frank Australia we achieve exceptional results for our clients through a combination of expertise, innovation, and a personalised approach. Our culture of high performance and genuine warmth allows us to strike the right balance - and that makes all the difference. As a member of a global network, we are a 700-strong national team who apply local, national, global insights effectively for our clients. We celebrate the individuality of our people, and we collaborate effectively to deliver the best solutions.\n\nThe role:\nThe primary focus of this role is the daily maintenance/monitoring and rectification of data issues in the MRI (https://www.mrisoftware.com/au/) and VISION Databases. Providing application support for property management systems and users.\nThe role also has a significant focus on accounting practices, T-SQL querying and analysis. Other responsibilities include troubleshooting and development of T-SQL stored procedures, producing technical documentation, change management and project work, as required.\n\nKey tasks:\n\nPrompt logging, analysis and resolution of 1st level service desk support cases.\nProviding outstanding customer service to internal and external clients\nResolution of known application data issues\nAnalysis of financial reports to reconcile variances identified by the business\nAnalysis and development of T-SQL stored procedures\nPro-active identification and resolution of potential support issues.\nAssessment of application versions (MRI), and mapping features between internal applications\n\nWho we are looking for?\n\n\nMin. 2 year's demonstrable experience supporting and maintaining enterprise database systems (in particular, MRI Software)\nTertiary qualification in computer science/information technology, or currently undertaking studies\nIntermediate T-SQL ability and SQL Database experience\nMicrosoft .Net Experience\nKnowledge of accounting practices\nExcellent verbal & written communication skills\nProven ability to work independently and as part of a team\nProven ability to take initiative, identify issues and deliver timely solutions\nStrong customer service with a collaborative focus and approach\n\nWhat's in it for you?\n\n\nKnight Frank Australia will be your platform to rise and do your best work - we are a diverse collection of experts, problem solvers, innovators and high performers. We believe we are at our best when we work together.\nCompetitive remuneration package\nFlexible working opportunities, purchase leave, volunteering leave and paid parental leave\nOpportunity to develop your skillset through digital learning over 300 courses, mentoring program, on-the-job learning\n\nApplicants with Australian working rights need only apply.\nNo Agencies please.""]"
574,['Integrated Business Planning (IBP) Analyst'],['Na'],"['Become a Part of the NIKE, Inc. Team\nNIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game.\nEvery successful team At NIKE, Inc. Inc. needs a brilliant game plan. Strategic Planning teams keep the company moving in the right direction by leading the strategic business planning process and spearheading transformational projects across Nike businesses and geographies. Embedded in teams across the company, strategy professionals explore complex business issues; conduct consumer, competitive and market analyses; create financial models and develop action plans. The Strategic Planning teams help write the future of sport by charting Nike’s path forward.\nWe are currently recruiting for the position of Integrated Business Planning (IBP) Analyst; this is a permanent position reporting into the Pacific IBP Manager.\n\nWHO ARE WE LOOKING FOR?\nAs Integrated Business Planning Analyst, you will become a part of an extensive cross-functional team driving overall financial, operational and marketplace performance for the Territory. You will support the Territory IBP offense that facilitates the IBP process by gathering information from a wide range of sources, analyzing and preparing stories relative to the operating plan and business monitoring. You will drive timely decisions and actions around risk & opportunities. Your cross functional partnerships will include but are not limited to teams from Demand & Supply Management, Integrated Marketplace, Finance, Nike Direct, Operations and Geo IBP.\n\n\nWHAT WILL YOU WORK ON?\nIntegrated Business Planning strategy execution including but not limited to;\n\nIBP CONSENSUS PLAN SUPPORT\n\nMaintain a 6 season rolling integrated Consensus Plan forecast for PacificSupport execution of Monthly Consensus Operating Plan in accordance with the Integrated Business Planning Process (IBP Process) inclusive of Territory and Geo reporting by partnering with cross functional teams to ensure objectives, deliverables and outcomes are aligned and achievedOwnership of the forecast tool (Anaplan) and outputs. Partnership with APLA for successful tool enhancements and leverage the tool to facilitate robust discussions.\nIBP ECOSYSTEM\n\nEnsure a planning environment operates effectively to support sustainable, profitable growthFocus on feedback loops and integration of key assumptions throughout various cross functional forecast gatesElevate and track risks and opportunities through IBP Ecosystem.\nBUSINESS MONITORING PROCESS SUPPORT\n\nSchedule meetings and provide support for both local and Geo Executive/ Management IBP meetings through preparing agenda and deliverablesOwn cancels process, including reporting and alignment with Marketplace Financial Planning Managers on a monthly cadence. Align with APLA IP on long range cancel forecastsCollection of data and insights from cross functional managers for executed meetings and communication with related teams to ensure functional representationSupport IBP Manager on ad hoc analysis including cross functional scenario planning with focus on risks, opportunities and mitigation plansPositively contribute to achievement of agreed Pacific Big 5 KPI’sPromote excess inventory conversations and impacts to delivering the plan\nWHAT YOU BRING TO NIKE\n\nBachelor degree in Business, Operations, Supply Chain, Finance or a related fieldAt least 2 years’ experience in relevant business environment, preferably a large organisationUnderstanding of broad operational, financial and marketplace conceptsBusiness analysis and quantitative skills to approach scenarios methodically with fact based insightsExcellent communication skills (written, verbal and presentations) influencing and collaborationAbility to foster strong relationships with Nike partners across functions both in Pacific and APLAProficient in MS Office (Excel, PowerPoint) with Tableau/Cognos experience favourable.\nAPPLICATION DEADLINE IS MONDAY 30th of NOVEMBER\nNIKE, Inc. is a growth company that looks for team members to grow with it. Nike offers a generous total rewards package, casual work environment, a diverse and inclusive culture, and an electric atmosphere for professional development. No matter the location, or the role, every Nike employee shares one galvanizing mission: To bring inspiration and innovation to every athlete* in the world.\nNIKE, Inc. is committed to employing a diverse workforce. Qualified applicants will receive consideration without regard to race, color, religion, sex, national origin, age, sexual orientation, gender identity, gender expression, veteran status, or disability.']"
575,['Business Analyst'],['Na'],"['The speed of change is throwing traditional business methods into question and disrupting the relevance of entire industries. Capgemini, a global leader in consulting, digital transformation, technology and engineering services, is at the forefront of innovation and well placed to address opportunities for our clients in the evolving world of cloud, digital and platforms. Building on its strong 50-year heritage and deep industry-specific expertise, Capgemini enables organisations to realise their business ambitions through an array of services from strategy to operations. Capgemini is driven by the conviction that the business value of technology comes from and through people. Today, it is a multicultural company with over 270,000 team members in almost 50 countries. With Altran, the Group reported 2019 combined revenues of EUR 17 billion. Learn more about us at www.capgemini.com.\n\nLet\'s talk about the team:\nAt Capgemini we are proud of our diverse team of professionals providing the right expertise to our clients in all aspects of the projects we deliver. We work with an impressive range of clients globally to assist them in delivering their business outcomes with an emphasis on innovation and progressive technology.\n\nLet\'s talk about the role and responsibilities:\n\nConducting a detailed business analysis, outlining problems, opportunities and solutions for a business.\nUnderstanding the life cycle of various processes within business and support teams and performing an impact analysis on various systems, data and processes involved.\nModelling business processes and identifying opportunities for process improvements.\nCreating process documents for newly implemented process and conducting a training session for operational users.\nRunning the support data processes for Support teams and identifying opportunities for process improvements.\nManaging and maintaining reporting dashboards for various business processes, presenting the dashboards to key stakeholders.\nSupporting business transition and helping to establish change.\nSupport business team\'s data requirements in their business initiatives.\nUnderstanding end-to-end processes, while performing specific support tasks.\n\nLet\'s talk about your qualifications and experience:\n\n5+ years experience in the Banking & Finance industry and/or compliance projects\nExperience across enterprise delivery, release process, risk engagement, change management etc\nExperience with the Atlassian suite (Jira + Confluence)\nBusiness process and work instructions documentation experience\nEffective Stakeholder Management, Critical Thinking, Problem Solving, Decision Making, Documentation & Writing Skills, Confident Presenter\nExperience writing user stories, defining acceptance criteria and working closely with engineers and testers to ensure a quality outcome\n\nLet\'s talk about what\'s in it for you!\nPassionate people are Capgemini\'s Ace of Spades - join us to discover a career that will challenge, support and inspire you. Working at Capgemini you\'ll find the rewards are more than just financial. You will work alongside some very smart and inspiring people on exciting projects and you will also enjoy incredible benefits. We offer flexible work practices and 40 hours of self-development every year with a huge selection of learning opportunities to choose from.\nAs ""Architects of Positive Futures"", Capgemini actively supports the community in 3 ways:\nDiversity and Inclusion - we believe diversity of thought fuels excellence and innovation, which is why we positively encourage applications from suitably qualified candidates regardless of their gender identity, ethnicity, sexual orientation, religion, ability, intersex status or age. To support our commitment to diversity and inclusion, we celebrate special events and days of significance that are important to our employees such as Diwali, Bastille Day, Pride, IDAHOBIT, IWD and International day of people with Disabilities. Our Employee Resource Groups Women@Capgemini and OutFront support the grassroots passion of employees to drive our diversity agenda and effect change.\nDigital inclusion - at Capgemini we are using our skills to drive social impact initiatives focusing on helping society address the impact of the digital and automation revolution. We also provide employees with opportunities to give back to the community through charity projects and volunteer days.\nEnvironmental Sustainability - Capgemini joined the CDP\'s (Carbon Disclosure Project) prestigious ""A list"" for its commitment to the Net-Zero economy. We are focusing on helping our clients transform towards more sustainable business models and committing to reduce our own carbon emissions (GHG) by 20% per employee by 2020.\nRecognised by Ethisphere as one of the World\'s Most Ethical Companies for the last 8 years in a row, ethics and values are at the heart of Capgemini\'s corporate culture and business. Embedded in our DNA, our seven values - Honesty, Boldness, Trust, Team Spirit, Freedom, Fun and Modesty - have remained the same since company inception in 1967. To see how we bring these values to life, click here to listen to some of our employee\'s stories.\nCome join us, bring your whole self to work, create new possibilities for you, your customers and your community and help us to be Architects of Positive Futures.\n\nPlease note unsolicited resumes from employment agencies or other third parties will not be considered.\n#LI-SR1']"
576,['Systems Analyst'],"['$68,000 a year']","['Line of Service\nAssurance\nIndustry/Sector\nNot Applicable\nSpecialism\nAssurance\nManagement Level\nAssociate\nJob Description & Summary\nWith PwC, you’ll ignite a meaningful career while being supported by a flexible working culture, innovative learning and development opportunities and progressive policies and benefits, such as 18 weeks paid parental leave for mums, dads and foster carers (no minimum service!)\nWhat will you create?\nYou’ll help Australian businesses, not-for-profits and governments create value and improve the way they work. From digitising healthcare, to creating smarter cities and igniting our start-up industry, together we build trust in society and solve important problems.\nTrust and Risk bring this to life by helping clients to protect and strengthen every aspect of their business; from people to performance, systems to strategy and business plans to business resilience.\nAs an Systems Analyst our Technology Risk team your impact will be seen by:\nBeing responsible for anticipating and identifying risks and raise issues with line management to support our commitment to risk and quality.\nPreparing and reviewing of financial statements\nAnalysing and documenting of internal controls and control Environments\nKnowing all aspects of audit and statutory reporting\nAbout you\nYou have a background in a technology controls environment and are skilled in IT general control (ITGC) reviews, automated controls, system-generated reports, internal audits and service organisation controls reports. You hold an understanding of the complexity around technology issues and how to solve them from strategy to execution.\nPassionate about being at the forefront of change, you’re ready to help our Risk Assurance practice transform how risk is perceived and capitalised on.\nYou’re collaborative and enjoy working in an innovative environment. You’re a problem solver by nature and want to join a firm that values the kind of people who reimagine the possible for their clients and stakeholders. Most importantly, you act with integrity and show care for the people you work with.\nLife at PwC\nOur culture and benefits are something we’re proud of, and also the reason we’ve been named LinkedIn’s #1 Australian workplace. With PwC, you’ll belong to an inclusive community where differences are both embraced and the underlying driver in everything we create together.\nWe empower you with the technology, coaching, flexibility and trust needed to make a meaningful difference, while supporting you in bringing your whole self to work each day. We’re committed to building and maintaining a diverse workforce because we know it’s only by working together that we can realise the potential of our people, clients and society around us.\nWe’re living this commitment through initiatives including our Reconciliation Action Plan to increase Indigenous employment and employee-led diversity networks promoting cultural, disability, LGBTI and gender equality. At our core we’re a people business, which means you’ll be supported not just in your professional development but your personal growth as well.\nWiona Court is the Recruitment Manager for the role. As the team experience high volumes of applications, we appreciate your patience to allow for a timely and fair process for all.\nWe welcome the opportunity to speak to candidates about our value proposition and recognition and reward approach. The minimum full time salary for this role is $68,000 including 9.5% Superannuation, however will be determined based on the skills and experience that the candidate brings. #LI-PWCLMT\nEducation (if blank, degree and/or field of study not specified)\nDegrees/Field of Study required:\nDegrees/Field of Study preferred:\nCertifications (if blank, certifications not specified)\nDesired Languages (If blank, desired languages not specified)\nTravel Requirements\nUp to 20%\nAvailable for Work Visa Sponsorship?\nYes\nGovernment Clearance Required?\nNo\nJob Posting End Date']"
577,['Financial Operations Analyst'],['Na'],"['The purpose of this role is to support the Manager Financial Operations and the broader Finance team on the operations, development and management of the Suburban Rail Loop project financial accounting and compliance requirements, building strong relationships to ensure financial analysis and operations support meet stakeholder requirements. The incumbent will be responsible for the day-to-day financial operations and the period-end financial activities, and work collaboratively with other members of the Finance team and project stakeholders to ensure the financial objectives of the Authority are achieved.\nWhy join us?\n\n\nAn emphasis on work / life balance\nHigh-performing team environment\nEqual opportunity employer\nPersonal & Professional development opportunities\nCommitted to safety & wellbeing\nTraining & development opportunities\n\nHow to apply\nPlease include a Cover Letter and CV. We want to know why you want to work for Suburban Rail Loop Authority, why you are interested in the role, and, taking into account the Key Selection Criteria as a whole, how your skills, knowledge, experience and qualifications are applicable to the role.\nApplications close 11:59 pm – Sunday 15th November 2020 Please note: appointment of successful applicants will be made subject to a satisfactory pre-employment conditions check.']"
